EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2018/8250,"South Capel Remediation Project, WA",Under review,2019-09-18,2045-12-30,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96c57a8f-3fb7-ea11-97dc-00505684324c,2023-03-04
2018/8244,"Residential subdivision, Lot 501 Vasse Hwy, Yalyalup, WA",Under review,2019-09-15,2049-09-30,Dorothy Blum,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a163abf-75b6-ea11-8731-005056842ad1,2023-03-04
2018/8244,"Residential subdivision, Lot 501 Vasse Hwy, Yalyalup, WA",Under review,2019-09-15,2049-09-30,Dorothy Blum,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a163abf-75b6-ea11-8731-005056842ad1,2023-03-04
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-05,2050-12-30,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-04
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-05,2050-12-30,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-04
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-05,2050-12-30,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-04
2017/7921,"Lot 1665 Wanneroo Road, Sinagra.",Under review,2019-09-01,2049-06-29,Stockland Development Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bcd45a01-e8b5-ea11-8731-005056842ad1,2023-03-04
2018/8148,"Inverlochy farming property 175 Northern Highway Wallan, VIC",Under review,2019-08-21,2039-07-30,CRYSTAL CREEK PROPERTIES PTY. LTD.,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=afc45382-2182-eb11-80c2-00505684c137,2023-03-04
2018/8275,"Australia Post Parcel Facility Project, Sunshine West, Vic",Under review,2019-08-15,2039-06-29,AUSTRALIAN POSTAL CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c0acefde-1f82-eb11-80c2-00505684c137,2023-03-04
2017/7965,"Golden Plains Wind Farm, Vic",Under review,2019-07-31,2050-01-29,Golden Plains Shared Assets Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=55700b2e-ec82-eb11-80c5-00505684c563,2023-03-04
