EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5622,"Extraction of sand from Lot 6 Banksia Road & lots 300 & 301 Boomerang Road, WA",Under review,2017-12-08,2034-08-07,Hanson Construction Materials Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ff261788-88a9-ec11-80d6-00505684c563,2023-03-08
2010/5622,"Extraction of sand from Lot 6 Banksia Road & lots 300 & 301 Boomerang Road, WA",Under review,2017-12-08,2034-08-07,Hanson Construction Materials Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=ff261788-88a9-ec11-80d6-00505684c563,2023-03-08
2014/7163,"Rye Park Wind Farm, (N of Yass, SE of Boorowa), NSW",Under review,2017-12-06,2049-12-31,Rye Park Wind Farm Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=253d18b9-5652-ec11-80cf-00505684c137,2023-03-08
2017/7865,"Commercial and industrial subdivision at O'Herns Road Epping, Vic",Under review,2017-11-22,2037-09-01,O'Herns Road Developments Pty Ltd ATF O'Herns Road Developments Unit Trust,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b5cd2274-6d52-ec11-80d2-00505684c563,2023-03-08
2015/7627,"Residential subdivision Lot 400 Strathyre Road, Prestons, NSW",Under review,2017-11-21,2031-11-30,Maxma Developments Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fe12a8c2-c85b-ec11-80cf-00505684c137,2023-03-08
2015/7557,"Gunlake Extension Project, Brayton NSW",Under review,2017-11-17,2042-12-31,Gunlake Quarries Pty Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=fffabc05-6652-ec11-80cf-00505684c137,2023-03-08
2016/7744,"Subdivision of Lot 1 DP106143, 327-335 Burley Road, Horsley Park, NSW",Under review,2017-11-08,2047-09-30,CSR Building Products Limited,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b43f3f1-f0ac-e911-9566-005056842ad1,2023-03-08
2012/6274,"313-316 Mimminup Road, Dalyellup",Under review,2017-10-17,2038-12-31,COLIN PIACENTINI,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=06649569-69a6-ec11-80d2-00505684c137,2023-03-08
2012/6274,"313-316 Mimminup Road, Dalyellup",Under review,2017-10-17,2038-12-31,COLIN PIACENTINI,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=06649569-69a6-ec11-80d2-00505684c137,2023-03-08
2015/7513,"ECCO Ripley Residential Development, Ipswich, QLD",Under review,2017-10-16,2047-07-31,Bcove 4 Pty Ltd and Ripley Town Holdings Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8a9e45ae-04d6-ea11-a87e-005056842ad1,2023-03-08
