EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2017/7941,Bruce Highway Cooroy to Curra (Section D: Woondum to Curra),Under review,2019-09-24,2040-06-30,Department of Transport and Main Roads,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=722524c5-a387-eb11-80c2-00505684c137,2023-03-08
2017/7941,Bruce Highway Cooroy to Curra (Section D: Woondum to Curra),Under review,2019-09-24,2040-06-30,Department of Transport and Main Roads,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=722524c5-a387-eb11-80c2-00505684c137,2023-03-08
2018/8250,"South Capel Remediation Project, WA",Under review,2019-09-19,2045-12-31,ILUKA RESOURCES LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=96c57a8f-3fb7-ea11-97dc-00505684324c,2023-03-08
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-06,2050-12-31,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-08
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-06,2050-12-31,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-08
2017/7974,Moolarben Coal Operations Open Cut Optimisation Modification,Under review,2019-09-06,2050-12-31,MOOLARBEN COAL OPERATIONS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=58202e20-6f52-ec11-80d2-00505684c563,2023-03-08
2017/7921,"Lot 1665 Wanneroo Road, Sinagra.",Under review,2019-09-02,2049-06-30,Stockland Development Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bcd45a01-e8b5-ea11-8731-005056842ad1,2023-03-08
2018/8148,"Inverlochy farming property 175 Northern Highway Wallan, VIC",Under review,2019-08-22,2039-07-31,CRYSTAL CREEK PROPERTIES PTY. LTD.,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=afc45382-2182-eb11-80c2-00505684c137,2023-03-08
2018/8275,"Australia Post Parcel Facility Project, Sunshine West, Vic",Under review,2019-08-16,2039-06-30,AUSTRALIAN POSTAL CORPORATION,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c0acefde-1f82-eb11-80c2-00505684c137,2023-03-08
2017/7965,"Golden Plains Wind Farm, Vic",Under review,2019-08-01,2050-01-30,Golden Plains Shared Assets Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=55700b2e-ec82-eb11-80c5-00505684c563,2023-03-08
