EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5389,Ravensworth Operations Project,Under review,2011-04-08,2041-03-31,XSTRATA CUMNOCK MANAGMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1992f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5389,Ravensworth Operations Project,Under review,2011-04-08,2041-03-31,XSTRATA CUMNOCK MANAGMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1992f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5389,Ravensworth Operations Project,Under review,2011-04-08,2041-03-31,XSTRATA CUMNOCK MANAGMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1992f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5389,Ravensworth Operations Project,Under review,2011-04-08,2041-03-31,XSTRATA CUMNOCK MANAGMENT PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=1992f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5722,Construction of a ventilation shaft and access Road to service underground operations,Under review,2011-04-01,2041-04-01,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5722,Construction of a ventilation shaft and access Road to service underground operations,Under review,2011-04-01,2041-04-01,BHP BILLITON ILLAWARRA COAL HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=bb92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5648,Residential Estate Stage 2C,Under review,2011-03-31,2021-03-31,LAND DEVELOPMENT AGENCY,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9c92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5661,Remove 1.87ha of degraded parkland cleared vegetation to utilising the area for,Under review,2011-03-28,2013-06-30,BMP HOLDINGS PTY LTD AND LURE HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a792f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2010/5661,Remove 1.87ha of degraded parkland cleared vegetation to utilising the area for,Under review,2011-03-28,2013-06-30,BMP HOLDINGS PTY LTD AND LURE HOLDINGS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=a792f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
2008/4417,Caval Ridge Open Cut Coal Mine Project,Under review,2011-03-18,2041-03-31,BM ALLIANCE COAL OPERATIONS PTY LTD ON BEHALF CQCA JOINT VENTURE,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9790f6ca-6067-e511-b4b8-005056ba00ab,2023-02-16
