EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5463,Caroline Springs Railway Station Development,Under review,2010-11-05,2022-11-05,VICTORIAN DEPARTMENT OF TRANSPORT,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=3a92f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5124,Murrumbidgee to Googong Water Transfer and associated infrastructure,Under review,2010-10-29,2110-10-29,ACTEW Corporation Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=7b91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2010/5614,Millstream Dam Expansion,Under review,2010-10-28,2020-12-31,Water Corporation,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=8292f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2009/5156,Clarrie Hermes Drive Extension,Under review,2010-10-27,2030-09-27,ACT PROCUREMENT SOLUTIONS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=9a91f6ca-6067-e511-b4b8-005056ba00ab,2023-02-14
2008/4096,Gas Pipeline with Alternative Pipleine to Supply Natural Gas Liquefaction Park,Under review,2010-10-22,2060-10-31,Santos Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=e0a5f78d-675e-ed11-9562-0022481867fa,2023-02-14
