EPBC Number,Project,Offset Name,Project Approval Date,Project Approval Expiry Date,Approval Holder,Url,Scraped
2015/7464,Bruce Highway upgrade Caloundra to Sunshine Motorway Project no: 280/10A/1,Under review,2016-09-01,2026-12-30,DEPT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7483fd9-f8d5-ea11-a87e-005056842ad1,2023-03-18
2015/7464,Bruce Highway upgrade Caloundra to Sunshine Motorway Project no: 280/10A/1,Under review,2016-09-01,2026-12-30,DEPT OF TRANSPORT AND MAIN ROADS,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7483fd9-f8d5-ea11-a87e-005056842ad1,2023-03-18
2012/6521,"Yoongarillup Mineral Sands Project, WA",Under review,2016-08-25,2036-12-30,DORAL MINERAL SANDS PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=b98c39c4-648e-ea11-a236-005056842ad1,2023-03-18
2012/6557,"Dundonnell Wind Farm, VIC",Under review,2016-08-25,2036-04-29,NEWEN AUSTRALIA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=0044e822-2f19-e911-9956-005056ba00a8,2023-03-18
2015/7578,Residential development,Under review,2016-08-24,2025-07-28,TJ and RF Fordham Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=4ebf3231-6652-ec11-80cf-00505684c137,2023-03-18
2015/7485,"Canungra Rise Estate residential development, Finch Road, Canungra",Under review,2016-08-21,2041-08-30,ELBINA PTY LTD,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=f27100ea-0337-e811-886f-005056ba00a8,2023-03-18
2014/7351,"Narangba Quarry Expansion, Raynbird Road, Narangba, Qld",Under review,2016-08-18,2076-08-17,BORAL RESOURCES QLD PTY LIMITED,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=63e7b97f-4dd1-ea11-a87e-005056842ad1,2023-03-18
2014/7119,"Develop 380 ha land for residential & commercial use, NSW",Under review,2016-07-18,2031-06-15,Stockland Development Pty Ltd,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=c7bb788c-70a3-e911-820b-00505684324c,2023-03-18
2011/5823,Sunshine Coast Airport Master Plan Implementation Project,Under review,2016-07-17,2046-06-29,Sunshine Coast Regional Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71ce690f-466f-ec11-80d3-00505684c563,2023-03-18
2011/5823,Sunshine Coast Airport Master Plan Implementation Project,Under review,2016-07-17,2046-06-29,Sunshine Coast Regional Council,https://epbcpublicportal.awe.gov.au/offsets-register/offset-detail/?id=71ce690f-466f-ec11-80d3-00505684c563,2023-03-18
